ITEM_ID,SIM_SCORE,HOT_LEVEL,CATEGORY,P_ID
"item995","7","7","4","4928"
"item996","8","8","0","4929"
"item997","9","9","1","4930"
"item998","1","10","2","4931"
"item999","2","2","3","4932"
"item1000","3","3","4","4933"
"item1001","4","4","0","4934"
"item1002","5","5","1","4935"
"item1003","6","6","2","4936"
"item1004","7","7","3","4937"
"item1005","8","8","4","4938"
"item1006","9","9","0","4939"
"item1007","1","10","1","4940"
"item1008","2","2","2","4941"
"item1009","3","3","3","4942"
"item1010","4","4","4","4943"
"item1011","5","5","0","4944"
"item1012","6","6","1","4945"
"item1013","7","7","2","4946"
"item1014","8","8","3","4947"
"item1015","9","9","4","4948"
"item1016","1","10","0","4949"
"item1017","2","2","1","4950"
"item1018","3","3","2","4951"
"item1019","4","4","3","4952"
"item1020","5","5","4","4953"
"item1021","6","6","0","4954"
"item1022","7","7","1","4955"
"item1023","8","8","2","4956"
"item1024","9","9","3","4957"
"item1025","1","10","4","4958"
"item1026","2","2","0","4959"
"item1027","3","3","1","4960"
"item1028","4","4","2","4961"
"item1029","5","5","3","4962"
"item1030","6","6","4","4963"
"item1031","7","7","0","4964"
"item1032","8","8","1","4965"
"item1033","9","9","2","4966"
"item1034","1","10","3","4967"
"item1035","2","2","4","4968"
"item1036","3","3","0","4969"
"item1037","4","4","1","4970"
"item1038","5","5","2","4971"
"item1039","6","6","3","4972"
"item1040","7","7","4","4973"
"item1041","8","8","0","4974"
"item1042","9","9","1","4975"
"item1043","1","10","2","4976"
"item1044","2","2","3","4977"
"item1045","3","3","4","4978"
"item1046","4","4","0","4979"
"item1047","5","5","1","4980"
"item1048","6","6","2","4981"
"item1049","7","7","3","4982"
"item1050","8","8","4","4983"
"item1051","9","9","0","4984"
"item1052","1","10","1","4985"
"item1053","2","2","2","4986"
"item1054","3","3","3","4987"
"item1055","4","4","4","4988"
"item1056","5","5","0","4989"
"item1057","6","6","1","4990"
"item1058","7","7","2","4991"
"item1059","8","8","3","4992"
"item1060","9","9","4","4993"
"item1061","1","10","0","4994"
"item1062","2","2","1","4995"
"item1063","3","3","2","4996"
"item1064","4","4","3","4997"
"item1065","5","5","4","4998"
"item1066","6","6","0","4999"
"item1067","7","7","1","5000"
"item1068","8","8","2","5001"
"item1069","9","9","3","5002"
"item1070","1","10","4","5003"
"item1071","2","2","0","5004"
"item1072","3","3","1","5005"
"item1073","4","4","2","5006"
"item1074","5","5","3","5007"
"item1075","6","6","4","5008"
"item1076","7","7","0","5009"
"item1077","8","8","1","5010"
"item1078","9","9","2","5011"
"item1079","1","10","3","5012"
"item1080","2","2","4","5013"
"item1081","3","3","0","5014"
"item1082","4","4","1","5015"
"item1083","5","5","2","5016"
"item1084","6","6","3","5017"
"item1085","7","7","4","5018"
"item1086","8","8","0","5019"
"item1087","9","9","1","5020"
"item1088","1","10","2","5021"
"item1089","2","2","3","5022"
"item1090","3","3","4","5023"
"item1091","4","4","0","5024"
"item1092","5","5","1","5025"
"item1093","6","6","2","5026"
"item1094","7","7","3","5027"
"item1095","8","8","4","5028"
"item1096","9","9","0","5029"
"item1097","1","10","1","5030"
"item1098","2","2","2","5031"
"item1099","3","3","3","5032"
"item1100","4","4","4","5033"
"item1101","5","5","0","5034"
"item1102","6","6","1","5035"
"item1103","7","7","2","5036"
"item1104","8","8","3","5037"
"item1105","9","9","4","5038"
"item1106","1","10","0","5039"
"item1107","2","2","1","5040"
"item1108","3","3","2","5041"
"item1109","4","4","3","5042"
"item1110","5","5","4","5043"
"item1111","6","6","0","5044"
"item1112","7","7","1","5045"
"item1113","8","8","2","5046"
"item1114","9","9","3","5047"
"item1115","1","10","4","5048"
"item1116","2","2","0","5049"
"item1117","3","3","1","5050"
"item1118","4","4","2","5051"
"item1119","5","5","3","5052"
"item1120","6","6","4","5053"
"item1121","7","7","0","5054"
"item1122","8","8","1","5055"
"item1123","9","9","2","5056"
"item1124","1","10","3","5057"
"item1125","2","2","4","5058"
"item1126","3","3","0","5059"
"item1127","4","4","1","5060"
"item1128","5","5","2","5061"
"item1129","6","6","3","5062"
"item1130","7","7","4","5063"
"item1131","8","8","0","5064"
"item1132","9","9","1","5065"
"item1133","1","10","2","5066"
"item1134","2","2","3","5067"
"item1135","3","3","4","5068"
"item1136","4","4","0","5069"
"item1137","5","5","1","5070"
"item1138","6","6","2","5071"
"item1139","7","7","3","5072"
"item1140","8","8","4","5073"
"item1141","9","9","0","5074"
"item1142","1","10","1","5075"
"item1143","2","2","2","5076"
"item1144","3","3","3","5077"
"item1145","4","4","4","5078"
"item1146","5","5","0","5079"
"item1147","6","6","1","5080"
"item1148","7","7","2","5081"
"item1149","8","8","3","5082"
"item1150","9","9","4","5083"
"item1151","1","10","0","5084"
"item1152","2","2","1","5085"
"item1153","3","3","2","5086"
"item1154","4","4","3","5087"
"item1155","5","5","4","5088"
"item1156","6","6","0","5089"
"item1157","7","7","1","5090"
"item1158","8","8","2","5091"
"item1159","9","9","3","5092"
"item1160","1","10","4","5093"
"item1161","2","2","0","5094"
"item1162","3","3","1","5095"
"item1163","4","4","2","5096"
"item1164","5","5","3","5097"
"item1165","6","6","4","5098"
"item1166","7","7","0","5099"
"item1167","8","8","1","5100"
"item1168","9","9","2","5101"
"item1169","1","10","3","5102"
"item1170","2","2","4","5103"
"item1171","3","3","0","5104"
"item1172","4","4","1","5105"
"item1173","5","5","2","5106"
"item1174","6","6","3","5107"
"item1175","7","7","4","5108"
"item1176","8","8","0","5109"
"item1177","9","9","1","5110"
"item1178","1","10","2","5111"
"item1179","2","2","3","5112"
"item1180","3","3","4","5113"
"item1181","4","4","0","5114"
"item1182","5","5","1","5115"
"item1183","6","6","2","5116"
"item1184","7","7","3","5117"
"item1185","8","8","4","5118"
"item1186","9","9","0","5119"
"item1187","1","10","1","5120"
"item1188","2","2","2","5121"
"item1189","3","3","3","5122"
"item1190","4","4","4","5123"
"item1191","5","5","0","5124"
"item1192","6","6","1","5125"
"item1193","7","7","2","5126"
"item1194","8","8","3","5127"
"item1195","9","9","4","5128"
"item1196","1","10","0","5129"
"item1197","2","2","1","5130"
"item1198","3","3","2","5131"
"item1199","4","4","3","5132"
"item1200","5","5","4","5133"
"item1201","6","6","0","5134"
"item1202","7","7","1","5135"
"item1203","8","8","2","5136"
"item1204","9","9","3","5137"
"item1205","1","10","4","5138"
"item1206","2","2","0","5139"
"item1207","3","3","1","5140"
"item1208","4","4","2","5141"
"item1209","5","5","3","5142"
"item1210","6","6","4","5143"
"item1211","7","7","0","5144"
"item1212","8","8","1","5145"
"item1213","9","9","2","5146"
"item1214","1","10","3","5147"
"item1215","2","2","4","5148"
"item1216","3","3","0","5149"
"item1217","4","4","1","5150"
"item1218","5","5","2","5151"
"item1219","6","6","3","5152"
"item1220","7","7","4","5153"
"item1221","8","8","0","5154"
"item1222","9","9","1","5155"
"item1223","1","10","2","5156"
"item1224","2","2","3","5157"
"item1225","3","3","4","5158"
"item1226","4","4","0","5159"
"item1227","5","5","1","5160"
"item1228","6","6","2","5161"
"item1229","7","7","3","5162"
"item1230","8","8","4","5163"
"item1231","9","9","0","5164"
"item1232","1","10","1","5165"
"item1233","2","2","2","5166"
"item1234","3","3","3","5167"
"item1235","4","4","4","5168"
"item1236","5","5","0","5169"
"item1237","6","6","1","5170"
"item1238","7","7","2","5171"
"item1239","8","8","3","5172"
"item1240","9","9","4","5173"
"item1241","1","10","0","5174"
"item1242","2","2","1","5175"
"item1243","3","3","2","5176"
"item1244","4","4","3","5177"
"item1245","5","5","4","5178"
"item1246","6","6","0","5179"
"item1247","7","7","1","5180"
"item1248","8","8","2","5181"
"item1249","9","9","3","5182"
"item1250","1","10","4","5183"
"item1251","2","2","0","5184"
"item1252","3","3","1","5185"
"item1253","4","4","2","5186"
"item1254","5","5","3","5187"
"item1255","6","6","4","5188"
"item1256","7","7","0","5189"
"item1257","8","8","1","5190"
"item1258","9","9","2","5191"
"item1259","1","10","3","5192"
"item1260","2","2","4","5193"
"item1261","3","3","0","5194"
"item1262","4","4","1","5195"
"item1263","5","5","2","5196"
"item1264","6","6","3","5197"
"item1265","7","7","4","5198"
"item1266","8","8","0","5199"
"item1267","9","9","1","5200"
"item1268","1","10","2","5201"
"item1269","2","2","3","5202"
"item1270","3","3","4","5203"
"item1271","4","4","0","5204"
"item1272","5","5","1","5205"
"item1273","6","6","2","5206"
"item1274","7","7","3","5207"
"item1275","8","8","4","5208"
"item1276","9","9","0","5209"
"item1277","1","10","1","5210"
"item1278","2","2","2","5211"
"item1279","3","3","3","5212"
"item1280","4","4","4","5213"
"item1281","5","5","0","5214"
"item1282","6","6","1","5215"
"item1283","7","7","2","5216"
"item1284","8","8","3","5217"
"item1285","9","9","4","5218"
"item1286","1","10","0","5219"
"item1287","2","2","1","5220"
"item1288","3","3","2","5221"
"item1289","4","4","3","5222"
"item1290","5","5","4","5223"
"item1291","6","6","0","5224"
"item1292","7","7","1","5225"
"item1293","8","8","2","5226"
"item1294","9","9","3","5227"
"item1295","1","10","4","5228"
"item1296","2","2","0","5229"
"item1297","3","3","1","5230"
"item1298","4","4","2","5231"
"item1299","5","5","3","5232"
"item1300","6","6","4","5233"
"item1301","7","7","0","5234"
"item1302","8","8","1","5235"
"item1303","9","9","2","5236"
"item1304","1","10","3","5237"
"item1305","2","2","4","5238"
"item1306","3","3","0","5239"
"item1307","4","4","1","5240"
"item1308","5","5","2","5241"
"item1309","6","6","3","5242"
"item1310","7","7","4","5243"
"item1311","8","8","0","5244"
"item1312","9","9","1","5245"
"item1313","1","10","2","5246"
"item1314","2","2","3","5247"
"item1315","3","3","4","5248"
"item1316","4","4","0","5249"
"item1317","5","5","1","5250"
"item1318","6","6","2","5251"
"item1319","7","7","3","5252"
"item1320","8","8","4","5253"
"item1321","9","9","0","5254"
"item1322","1","10","1","5255"
"item1323","2","2","2","5256"
"item1324","3","3","3","5257"
"item1325","4","4","4","5258"
"item1326","5","5","0","5259"
"item1327","6","6","1","5260"
"item1328","7","7","2","5261"
"item1329","8","8","3","5262"
"item1330","9","9","4","5263"
"item1331","1","10","0","5264"
"item1332","2","2","1","5265"
"item1333","3","3","2","5266"
"item1334","4","4","3","5267"
"item1335","5","5","4","5268"
"item1336","6","6","0","5269"
"item1337","7","7","1","5270"
"item1338","8","8","2","5271"
"item1339","9","9","3","5272"
"item1340","1","10","4","5273"
"item1341","2","2","0","5274"
"item1342","3","3","1","5275"
"item1343","4","4","2","5276"
"item1344","5","5","3","5277"
"item1345","6","6","4","5278"
"item1346","7","7","0","5279"
"item1347","8","8","1","5280"
"item1348","9","9","2","5281"
"item1349","1","10","3","5282"
"item1350","2","2","4","5283"
"item1351","3","3","0","5284"
"item1352","4","4","1","5285"
"item1353","5","5","2","5286"
"item1354","6","6","3","5287"
"item1355","7","7","4","5288"
"item1356","8","8","0","5289"
"item1357","9","9","1","5290"
"item1358","1","10","2","5291"
"item1359","2","2","3","5292"
"item1360","3","3","4","5293"
"item1361","4","4","0","5294"
"item1362","5","5","1","5295"
"item1363","6","6","2","5296"
"item1364","7","7","3","5297"
"item1365","8","8","4","5298"
"item1366","9","9","0","5299"
"item1367","1","10","1","5300"
"item1368","2","2","2","5301"
"item1369","3","3","3","5302"
"item1370","4","4","4","5303"
"item1371","5","5","0","5304"
"item1372","6","6","1","5305"
"item1373","7","7","2","5306"
"item1374","8","8","3","5307"
"item1375","9","9","4","5308"
"item1376","1","10","0","5309"
"item1377","2","2","1","5310"
"item1378","3","3","2","5311"
"item1379","4","4","3","5312"
"item1380","5","5","4","5313"
"item1381","6","6","0","5314"
"item1382","7","7","1","5315"
"item1383","8","8","2","5316"
"item1384","9","9","3","5317"
"item1385","1","10","4","5318"
"item1386","2","2","0","5319"
"item1387","3","3","1","5320"
"item1388","4","4","2","5321"
"item1389","5","5","3","5322"
"item1390","6","6","4","5323"
"item1391","7","7","0","5324"
"item1392","8","8","1","5325"
"item1393","9","9","2","5326"
"item1394","1","10","3","5327"
"item1395","2","2","4","5328"
"item1396","3","3","0","5329"
"item1397","4","4","1","5330"
"item1398","5","5","2","5331"
"item1399","6","6","3","5332"
"item1400","7","7","4","5333"
"item1401","8","8","0","5334"
"item1402","9","9","1","5335"
"item1403","1","10","2","5336"
"item1404","2","2","3","5337"
"item1405","3","3","4","5338"
"item1406","4","4","0","5339"
"item1407","5","5","1","5340"
"item1408","6","6","2","5341"
"item1409","7","7","3","5342"
"item1410","8","8","4","5343"
"item1411","9","9","0","5344"
"item1412","1","10","1","5345"
"item1413","2","2","2","5346"
"item1414","3","3","3","5347"
"item1415","4","4","4","5348"
"item1416","5","5","0","5349"
"item1417","6","6","1","5350"
"item1418","7","7","2","5351"
"item1419","8","8","3","5352"
"item1420","9","9","4","5353"
"item1421","1","10","0","5354"
"item1422","2","2","1","5355"
"item1423","3","3","2","5356"
"item1424","4","4","3","5357"
"item1425","5","5","4","5358"
"item1426","6","6","0","5359"
"item1427","7","7","1","5360"
"item1428","8","8","2","5361"
"item1429","9","9","3","5362"
"item1430","1","10","4","5363"
"item1431","2","2","0","5364"
"item1432","3","3","1","5365"
"item1433","4","4","2","5366"
"item1434","5","5","3","5367"
"item1435","6","6","4","5368"
"item1436","7","7","0","5369"
"item1437","8","8","1","5370"
"item1438","9","9","2","5371"
"item1439","1","10","3","5372"
"item1440","2","2","4","5373"
"item1441","3","3","0","5374"
"item1442","4","4","1","5375"
"item1443","5","5","2","5376"
"item1444","6","6","3","5377"
"item1445","7","7","4","5378"
"item1446","8","8","0","5379"
"item1447","9","9","1","5380"
"item1448","1","10","2","5381"
"item1449","2","2","3","5382"
"item1450","3","3","4","5383"
"item1451","4","4","0","5384"
"item1452","5","5","1","5385"
"item1453","6","6","2","5386"
"item1454","7","7","3","5387"
"item1455","8","8","4","5388"
"item1456","9","9","0","5389"
"item1457","1","10","1","5390"
"item1458","2","2","2","5391"
"item1459","3","3","3","5392"
"item1460","4","4","4","5393"
"item1461","5","5","0","5394"
"item1462","6","6","1","5395"
"item1463","7","7","2","5396"
"item1464","8","8","3","5397"
"item1465","9","9","4","5398"
"item1466","1","10","0","5399"
"item1467","2","2","1","5400"
"item1468","3","3","2","5401"
"item1469","4","4","3","5402"
"item1470","5","5","4","5403"
"item1471","6","6","0","5404"
"item1472","7","7","1","5405"
"item1473","8","8","2","5406"
"item1474","9","9","3","5407"
"item1475","1","10","4","5408"
"item1476","2","2","0","5409"
"item1477","3","3","1","5410"
"item1478","4","4","2","5411"
"item1479","5","5","3","5412"
"item1480","6","6","4","5413"
"item1481","7","7","0","5414"
"item1482","8","8","1","5415"
"item1483","9","9","2","5416"
"item1484","1","10","3","5417"
"item1485","2","2","4","5418"
"item1486","3","3","0","5419"
"item1487","4","4","1","5420"
"item1488","5","5","2","5421"
"item1489","6","6","3","5422"
"item1490","7","7","4","5423"
"item1491","8","8","0","5424"
"item1492","9","9","1","5425"
"item1493","1","10","2","5426"
"item1494","2","2","3","5427"
"item1495","3","3","4","5428"
"item1496","4","4","0","5429"
"item1497","5","5","1","5430"
"item1498","6","6","2","5431"
"item1499","7","7","3","5432"
"item1500","8","8","4","5433"
"item1501","9","9","0","5434"
"item1502","1","10","1","5435"
"item1503","2","2","2","5436"
"item1504","3","3","3","5437"
"item1505","4","4","4","5438"
"item1506","5","5","0","5439"
"item1507","6","6","1","5440"
"item1508","7","7","2","5441"
"item1509","8","8","3","5442"
"item1510","9","9","4","5443"
"item1511","1","10","0","5444"
"item1512","2","2","1","5445"
"item1513","3","3","2","5446"
"item1514","4","4","3","5447"
"item1515","5","5","4","5448"
"item1516","6","6","0","5449"
"item1517","7","7","1","5450"
"item1518","8","8","2","5451"
"item1519","9","9","3","5452"
"item1520","1","10","4","5453"
"item1521","2","2","0","5454"
"item1522","3","3","1","5455"
"item1523","4","4","2","5456"
"item1524","5","5","3","5457"
"item1525","6","6","4","5458"
"item1526","7","7","0","5459"
"item1527","8","8","1","5460"
"item1528","9","9","2","5461"
"item1529","1","10","3","5462"
"item1530","2","2","4","5463"
